player,salary,season_start,season_end,tm,year_cap,percent_of_cap,age,team,league,pos,g,gs,mp,fgm,fga,fg_perc,3pm,3pa,3p_perc,2pm,2pa,2p_perc,efg,ftm,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,ts,3par,ftr,orb_perc,drb_perc,trb_perc,ast_perc,stl_perc,blk_perc,tov_perv,usg_perc,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp
Rajon Rondo,10045455,2011,2012,BOS,58044000,0.173066208,25,BOS,NBA,PG,53,53,36.9,4.8,10.8,0.448,0.2,0.8,0.238,4.6,10,0.464,0.456,2,3.4,0.597,1.2,3.7,4.8,11.7,1.8,0.1,3.6,1.9,11.9,17.5,0.483,0.073,0.316,3.9,11.2,7.7,52.5,2.6,0.1,22.8,20.7,1.5,3.4,4.9,0.121,0.6,0.7,1.3,0
Rajon Rondo,11954545,2013,2014,BOS,58679000,0.203727824,27,BOS,NBA,PG,30,30,33.3,4.7,11.7,0.403,0.9,3,0.289,3.8,8.7,0.442,0.44,1.4,2.2,0.627,0.7,4.7,5.5,9.8,1.3,0.1,3.3,2.2,11.7,15.3,0.461,0.257,0.191,2.4,16.6,9.3,47.7,2.1,0.2,20.7,21.3,0.2,1,1.1,0.054,0.2,-0.2,0,-0.1
Rajon Rondo,12909091,2014,2015,DAL,63065000,0.204695013,28,TOT,NBA,PG,68,68,29.7,4,9.5,0.426,0.4,1.3,0.314,3.6,8.2,0.444,0.447,0.5,1.1,0.397,1.1,4.4,5.5,7.9,1.3,0.1,3.1,2.3,8.9,13.5,0.448,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,-0.7,2.3,1.6,0.037,-1.6,1.1,-0.5,-0.9
Rajon Rondo,9500000,2015,2016,SAC,70000000,0.135714286,29,SAC,NBA,PG,72,72,35.2,4.9,10.9,0.454,0.9,2.4,0.365,4.1,8.5,0.479,0.494,1.2,2.1,0.58,1.1,5,6,11.7,2,0.1,3.9,2.4,11.9,16.9,0.506,0.217,0.192,3.3,15.2,9.3,48,2.7,0.3,24.7,18.8,2.3,2.3,4.6,0.087,0.8,0.2,1,0.5
Rajon Rondo,14000000,2016,2017,CHI,94143000,0.148709941,30,CHI,NBA,PG,68,41,26.8,3.3,8.1,0.408,0.7,1.9,0.366,2.6,6.2,0.42,0.451,0.4,0.7,0.6,1,4.1,5.1,6.7,1.4,0.2,2.5,2.1,7.8,13.5,0.46,0.237,0.091,4.1,16.9,10.4,37,2.7,0.5,22.5,17.8,-0.5,2.4,2,0.052,-1.4,1.4,0,0.1
Rajon Rondo,3300000,2017,2018,NOH,99093000,0.03330205,31,NOP,NBA,PG,65,63,26.2,3.6,7.6,0.468,0.8,2.3,0.333,2.8,5.3,0.526,0.518,0.4,0.7,0.543,0.5,3.6,4,8.2,1.1,0.2,2.3,1.8,8.3,15.3,0.522,0.304,0.093,2,14.2,8.4,42.2,2,0.5,22.7,16.9,1.9,1.7,3.6,0.101,-0.4,-0.7,-1.1,-0.3
Rajon Rondo,3000000,2017,2018,CHI,99093000,0.030274591,31,NOP,NBA,PG,65,63,26.2,3.6,7.6,0.468,0.8,2.3,0.333,2.8,5.3,0.526,0.518,0.4,0.7,0.543,0.5,3.6,4,8.2,1.1,0.2,2.3,1.8,8.3,15.3,0.522,0.304,0.093,2,14.2,8.4,42.2,2,0.5,22.7,16.9,1.9,1.7,3.6,0.101,-0.4,-0.7,-1.1,-0.3
Rakeem Christmas,1000000,2015,2016,IND,70000000,0.014285714,24,IND,NBA,PF,1,0,6,2,2,1,0,0,0,2,2,1,1,0,0,0,1,0,1,0,0,0,0,1,4,32,1,0,0,18.3,0,9.1,0,0,0,0,14.7,0,0,0,0.343,9.7,-6.6,3.2,0
Rakeem Christmas,1052342,2016,2017,IND,94143000,0.011178123,25,IND,NBA,PF,26,0,8.3,0.7,1.7,0.442,0,0,0,0.7,1.7,0.442,0.442,0.8,1,0.741,1,1.2,2.2,0.2,0.1,0.2,0.3,1.4,2.2,10.4,0.528,0,0.628,13.5,15.3,14.4,2.6,0.7,2.4,12.7,13,0.3,0.2,0.4,0.097,-3.1,-1.1,-4.2,-0.1
Ralph Sampson,2250000,1990,1991,SAC,11871000,0.189537528,30,SAC,NBA,C,25,4,13.9,1.4,3.7,0.366,0,0.2,0.2,1.3,3.5,0.375,0.371,0.2,0.8,0.263,1.6,2.8,4.4,0.7,0.4,0.7,1.1,2.2,3,7.2,0.365,0.054,0.204,13,23.4,18.1,7.1,1.6,3.1,21,16.1,-0.8,0.5,-0.3,-0.038,-6.8,1.5,-5.3,0.5
Ralph Sampson,2685000,1991,1992,SAC,12500000,0.2148,31,WSB,NBA,C,10,0,10.8,0.9,2.9,0.31,0,0.2,0,0.9,2.7,0.333,0.31,0.4,0.6,0.667,1.1,1.9,3,0.4,0.3,0.8,1,1.4,2.2,5.8,0.348,0.069,0.207,10.9,19.7,15.2,4.8,1.4,4.5,24,16.3,-0.3,0.2,-0.2,-0.069,-8.6,1.5,-7.1,2
Ramon Sessions,427163,2007,2008,MIL,55630000,0.007678645,21,MIL,NBA,PG,17,7,26.5,3,6.9,0.436,0.2,0.4,0.429,2.8,6.5,0.436,0.449,1.9,2.4,0.78,0.5,2.9,3.4,7.5,1,0.2,2.1,1.5,8.1,16.2,0.507,0.06,0.35,2,13.6,7.6,43.5,2,0.5,21,17.1,0.5,0.2,0.7,0.077,-0.9,-2.1,-3.1,-0.4
Ramon Sessions,722517,2008,2009,MIL,58680000,0.012312832,22,MIL,NBA,PG,79,39,27.5,4.4,9.8,0.445,0.1,0.4,0.176,4.3,9.4,0.457,0.449,3.6,4.5,0.794,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2,12.4,17.6,0.525,0.044,0.457,3.3,11.7,7.3,34.6,2,0.3,14,22.4,3.5,2.1,5.6,0.123,1.1,-0.3,0.8,-0.4
Ramon Sessions,3670667,2009,2010,MIN,57700000,0.063616412,23,MIN,NBA,PG,82,1,21.1,3.1,6.8,0.456,0,0.2,0.067,3.1,6.6,0.467,0.457,2,2.8,0.717,0.7,1.9,2.6,3.1,0.7,0.1,1.7,1.7,8.2,12.9,0.513,0.027,0.42,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,0.5,0.6,1.1,0.031,-1.9,-1.5,-3.4,-0.4
Ramon Sessions,3964320,2010,2011,CLE,58044000,0.068298532,24,CLE,NBA,PG,81,38,26.3,4.5,9.6,0.466,0,0.2,0.2,4.4,9.4,0.472,0.468,4.3,5.2,0.823,0.6,2.6,3.1,5.2,0.7,0.1,2.2,1.1,13.3,19,0.559,0.019,0.545,2.4,11.6,6.9,35,1.5,0.3,15.6,24.2,3.8,0.6,4.4,0.099,1.3,-1.9,-0.6,-0.2
Ramon Sessions,4257973,2011,2012,CLE,58044000,0.073357677,25,TOT,NBA,PG,64,23,26.7,3.8,8.8,0.428,0.7,1.5,0.443,3.1,7.3,0.425,0.466,3,3.9,0.782,0.5,2.8,3.3,5.5,0.7,0,2.2,1.6,11.3,16.7,0.535,0.172,0.439,2.2,12,7.1,35.5,1.4,0.1,17.3,21.6,2.9,0.8,3.7,0.104,1,-2,-1,-0.1
Ramon Sessions,2077000,2014,2015,WAS,63065000,0.032934274,28,TOT,NBA,PG,64,10,18.6,2,5.2,0.374,0.3,0.9,0.317,1.7,4.3,0.387,0.403,2.1,2.7,0.769,0.4,1.9,2.3,2.8,0.5,0,1.3,1.1,6.3,11.1,0.49,0.18,0.518,2.3,11.2,6.9,23,1.2,0,17.3,18.7,0.4,0.7,1.1,0.044,-2.3,-1.6,-3.9,-0.1
Ramon Sessions,2170465,2015,2016,WAS,70000000,0.031006643,29,WAS,NBA,PG,82,5,20.3,3.4,7.2,0.473,0.4,1.4,0.324,3,5.9,0.507,0.503,2.6,3.5,0.756,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9,15.9,0.565,0.188,0.478,1.6,12.2,6.8,22,1.3,0.2,13.8,21.8,2.5,1.3,3.8,0.109,-0.3,-1.5,-1.8,-0.1
Ramon Sessions,6000000,2016,2017,CHA,94143000,0.063732832,30,CHO,NBA,PG,50,1,16.2,2,5.3,0.38,0.4,1.2,0.339,1.6,4,0.393,0.42,1.8,2.4,0.771,0.2,1.2,1.5,2.6,0.5,0.1,0.9,0.9,6.2,12.3,0.495,0.236,0.449,1.6,8.4,5,24.1,1.5,0.3,12.7,20,0.3,0.6,0.9,0.055,-2.4,-2.3,-4.7,0.1
Ramon Sessions,2328652,2017,2018,NYK,99093000,0.023499662,31,TOT,NBA,PG,28,3,14,1.5,4.2,0.359,0.3,0.9,0.308,1.2,3.3,0.374,0.393,1.6,2,0.772,0.2,1.1,1.4,2.8,0.5,0.1,1.1,1,4.9,11.2,0.479,0.222,0.487,1.7,9.1,5.4,27.2,1.8,0.4,17.4,19.3,0.1,0.3,0.3,0.039,-3,-2.2,-5.2,-0.1
Randell Jackson,287500,1998,1999,WAS,30000000,0.009583333,23,WAS,NBA,PF,27,8,10,1.7,4,0.426,0,0.3,0.143,1.7,3.7,0.446,0.431,0.8,1.2,0.656,1.1,0.9,2,0.3,0.1,0.4,1,1.1,4.2,11.6,0.467,0.065,0.296,12.6,10.6,11.6,5.2,0.6,3.1,17.6,25.2,-0.2,0.1,-0.1,-0.014,-4,-2.3,-6.4,0
Randell Jackson,115500,1999,2000,DAL,34000000,0.003397059,24,DAL,NBA,PF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,-5.8,-0.4,-6.1,0.1
Randolph Childress,682000,1995,1996,POR,23000000,0.029652174,23,POR,NBA,PG,28,0,8.9,0.9,2.8,0.316,0.5,1.7,0.277,0.4,1.1,0.375,0.399,0.8,1,0.815,0,0.6,0.7,1.1,0.3,0,1,0.8,3,6.7,0.468,0.595,0.342,0.5,8.2,4.3,19.1,1.7,0.3,23.6,20.8,-0.3,0.3,0,-0.009,-4.2,-1.7,-5.9,0.7
Randolph Childress,784000,1996,1997,POR,24363000,0.032179945,24,TOT,NBA,PG,23,0,6.7,0.6,1.7,0.35,0.2,0.8,0.263,0.4,0.9,0.429,0.413,0.3,0.3,0.75,0,0.2,0.3,0.7,0.4,0,0.8,0.7,1.7,4.5,0.448,0.475,0.2,0.8,3.8,2.3,16.6,3.1,0,29.3,18.3,-0.4,0.2,-0.2,-0.054,-5.8,-1.4,-7.2,0.6
Randolph Keys,322000,1990,1991,CHA,11871000,0.027124926,24,CHH,NBA,SF,44,0,10.8,1.3,3.3,0.407,0.1,0.3,0.214,1.3,3,0.427,0.417,0.4,0.8,0.576,0.9,1.4,2.3,0.4,0.5,0.3,0.8,2.1,3.2,7.3,0.439,0.097,0.228,9.5,15,12.2,5.4,2.3,2,18,17.5,-0.6,0.5,-0.2,-0.018,-4.7,0.6,-4.1,0
Randolph Keys,363000,1995,1996,MIL,23000000,0.015782609,29,MIL,NBA,SF,69,1,11.8,1.3,3,0.418,0.3,1,0.31,0.9,2,0.474,0.471,0.5,0.6,0.837,0.6,1.2,1.8,0.9,0.5,0.2,0.5,2,3.4,10.8,0.511,0.341,0.207,6,12.8,9.4,12,2.1,1.3,12.7,14.6,0.7,0.6,1.2,0.072,-0.9,-0.1,-1,1.5
Randolph Morris,810000,2007,2008,NYK,55630000,0.014560489,22,NYK,NBA,C,18,2,10.1,1.2,3.2,0.362,0,0,0,1.2,3.2,0.362,0.362,0.8,1.6,0.483,0.7,1.4,2.1,0.1,0.2,0.1,0.5,2.1,3.1,4.3,0.396,0,0.5,7.3,16.2,11.6,1.8,1.2,0.9,11.3,19.8,-0.3,0.1,-0.2,-0.061,-7.7,-3.1,-10.8,0.3
Randolph Morris,797581,2008,2009,ATL,58680000,0.013592042,23,ATL,NBA,C,23,0,3.9,0.3,0.7,0.412,0,0,0,0.3,0.7,0.412,0.412,0.2,0.2,1,0.2,0.7,0.9,0.1,0.1,0,0.3,1.1,0.8,1.8,0.48,0,0.235,5.3,21,13.2,3.3,1.2,0.9,27.2,13.6,-0.1,0.1,0,-0.013,-8,-0.5,-8.5,1.7
Randolph Morris,855189,2009,2010,ATL,57700000,0.0148213,24,ATL,NBA,PF,28,0,4.4,0.8,1.5,0.561,0,0,0,0.8,1.5,0.561,0.561,0.6,1,0.593,0.4,1,1.4,0.1,0.2,0.1,0.4,1.2,2.2,14.6,0.586,0,0.659,9.3,26.6,17.9,2.6,2.1,1.8,18.5,24.1,0.1,0.2,0.3,0.108,-4.5,-2.1,-6.6,1
Randy Breuer,1150000,1990,1991,MIN,11871000,0.096874737,30,MIN,NBA,C,73,44,20.6,2.7,6,0.453,0,0,0,2.7,6,0.453,0.453,0.5,1.1,0.443,1.6,3.2,4.7,1,0.5,1.1,0.9,1.8,5.9,11.4,0.457,0,0.182,8.3,19.1,13.3,7,1.2,3.4,12.8,15.4,-0.3,1.3,1,0.031,-3.9,0.7,-3.1,0.1
Randy Breuer,1250000,1991,1992,MIN,12500000,0.1,31,MIN,NBA,C,67,25,17.6,2.4,5.1,0.468,0,0,0,2.4,5.1,0.469,0.468,0.6,1.1,0.532,1.5,2.7,4.2,1.3,0.4,1.5,0.6,1.7,5.4,14.3,0.48,0.003,0.224,8.9,17.7,13.2,10.6,1.2,5,9.8,15.1,0.7,1,1.7,0.07,-2.1,1.9,-0.2,0.2
Randy Breuer,150000,1993,1994,SAC,15175000,0.009884679,33,SAC,NBA,C,26,3,9.5,0.3,1,0.308,0,0,0,0.3,1,0.32,0.308,0.1,0.5,0.214,0.6,1.6,2.2,0.3,0.2,0.7,0.3,1.2,0.7,5.4,0.295,0.038,0.538,6.5,18.5,12.4,4.2,1.2,4.9,21.9,7,-0.3,0.3,0,-0.007,-7.1,3.1,-3.9,-0.1
Randy Brown,210000,1991,1992,SAC,12500000,0.0168,23,SAC,NBA,PG,56,0,9.6,1.4,3,0.456,0,0.1,0,1.4,2.9,0.472,0.456,0.7,1,0.655,0.5,0.8,1.2,1.1,0.6,0.2,0.8,1.2,3.4,11.5,0.494,0.036,0.343,5.2,8.7,7,15.7,3.2,1.3,17.8,18.5,-0.2,0.5,0.3,0.028,-3.2,0,-3.2,5.3
Randy Brown,250000,1992,1993,SAC,14000000,0.017857143,24,SAC,NBA,PG,75,34,23,3,6.5,0.463,0,0.1,0.333,3,6.4,0.465,0.465,1.5,2.1,0.732,1,1.8,2.8,2.6,1.4,0.5,1.6,2.7,7.6,11.3,0.511,0.012,0.323,4.6,9.2,6.8,15.8,3,1.2,17.8,15.9,0.2,1.7,1.9,0.052,-1.9,1.3,-0.7,2.4
Randy Brown,597000,1993,1994,SAC,15175000,0.039341021,25,SAC,NBA,PG,61,2,17.1,1.8,4.1,0.438,0,0.1,0,1.8,4,0.445,0.438,0.9,1.4,0.609,0.7,1.2,1.8,2.2,1,0.2,1.2,2.2,4.5,9.3,0.472,0.016,0.347,4.1,7.7,5.9,18.3,3,0.9,20.6,14.8,-0.4,0.8,0.4,0.017,-3.3,0.6,-2.7,-0.4
Randy Brown,700000,1994,1995,SAC,15964000,0.043848659,26,SAC,NBA,PG,67,2,16.2,1.9,4.3,0.432,0.2,0.7,0.298,1.6,3.6,0.458,0.456,0.8,1.2,0.671,0.4,1.3,1.6,2,1.5,0.3,1.2,2.3,4.7,11.8,0.491,0.164,0.286,2.6,8.9,5.8,18.9,4.7,1.3,19.4,16.4,-0.3,1.9,1.6,0.071,-2.3,2.9,0.6,-0.4
Randy Brown,900000,1995,1996,CHI,23000000,0.039130435,27,CHI,NBA,PG,68,0,9.9,1.1,2.8,0.406,0,0.2,0.091,1.1,2.7,0.425,0.409,0.4,0.7,0.609,0.3,0.7,1,1.1,0.8,0.2,0.5,1.3,2.7,11.2,0.436,0.057,0.24,3,8.5,5.7,15.1,4.5,1.4,12.7,16,0,1.5,1.5,0.105,-3,2.8,-0.3,-0.2
Randy Brown,1300000,1996,1997,CHI,24363000,0.053359603,28,CHI,NBA,PG,72,3,14.7,1.9,4.6,0.42,0.1,0.3,0.182,1.9,4.3,0.437,0.426,0.8,1.2,0.679,0.5,1.1,1.5,1.8,1.1,0.2,0.8,1.6,4.7,13,0.461,0.066,0.252,3.7,8.1,5.9,18,4.1,1.2,13.6,18.1,0.4,2,2.4,0.107,-2.1,1.9,-0.2,0.4
Randy Brown,1260000,1997,1998,CHI,26900000,0.046840149,29,CHI,NBA,PG,71,6,16.2,1.6,4.3,0.384,0,0.1,0,1.6,4.2,0.391,0.384,0.8,1.1,0.718,0.5,0.8,1.3,2.1,1,0.2,0.9,1.7,4.1,10.1,0.428,0.017,0.258,3.4,6,4.7,19.6,3.3,0.8,15.8,15.6,-0.1,1.9,1.8,0.075,-3.2,1.1,-2.1,0.4
Randy Brown,1320000,1998,1999,CHI,30000000,0.044,30,CHI,NBA,PG,39,32,29.2,3.4,8.2,0.414,0,0.3,0,3.4,7.9,0.427,0.414,2,2.6,0.757,0.7,2.7,3.4,3.8,1.7,0.2,2.1,2.4,8.8,12.6,0.469,0.031,0.323,2.7,11.4,6.8,25.1,3.3,0.5,18,18.4,-0.3,1.3,1,0.041,-2.6,0.8,-1.8,1.8
Randy Brown,2250000,2000,2001,BOS,35500000,0.063380282,32,BOS,NBA,PG,54,35,22.9,1.9,4.4,0.422,0,0.1,0,1.9,4.3,0.427,0.422,0.4,0.7,0.575,0.4,1.4,1.8,2.9,1.1,0.2,1,2.4,4.1,8.2,0.438,0.013,0.169,2.1,7.5,4.7,20.1,2.6,0.6,18,11.4,-0.1,1,0.9,0.034,-3.8,-0.1,-3.9,-0.1
Randy Brown,2475000,2001,2002,BOS,42500000,0.058235294,33,BOS,NBA,PG,1,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,8.6,0,0,0,0,0,0,46.4,0,13,0,7.6,0,0,0,0.025,-12.5,-4.3,-16.8,0.6
Randy Brown,2700000,2002,2003,PHO,40271000,0.067045765,34,PHO,NBA,PG,32,0,8.2,0.5,1.3,0.372,0,0,0,0.5,1.3,0.372,0.372,0.3,0.4,0.75,0.1,0.7,0.8,1.1,0.5,0.1,0.5,1.1,1.3,7.2,0.425,0,0.279,1.3,10,5.6,19.2,3.4,0.6,26,11.2,-0.2,0.4,0.2,0.031,-5,1.4,-3.6,-0.2
Randy Foye,2448240,2006,2007,MIN,53135000,0.046075845,23,MIN,NBA,PG,82,12,22.9,3.7,8.4,0.434,0.8,2.3,0.368,2.8,6.2,0.458,0.483,2,2.3,0.854,0.6,2.1,2.7,2.8,0.6,0.3,1.9,2.2,10.1,14,0.536,0.268,0.278,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,1,1.3,2.3,0.058,-0.3,-1.3,-1.6,0
Randy Foye,2631840,2007,2008,MIN,55630000,0.047309725,24,MIN,NBA,PG,39,31,32.3,5.1,11.8,0.429,1.6,3.8,0.412,3.5,8.1,0.436,0.495,1.4,1.7,0.815,0.3,2.9,3.3,4.2,0.9,0.1,2,2.6,13.1,12.7,0.52,0.32,0.141,1.2,10.9,5.9,20.9,1.5,0.2,13.9,20.4,0.7,0.4,1.1,0.042,0.2,-1.7,-1.4,-0.2
Randy Foye,2815560,2008,2009,MIN,58680000,0.047981595,25,MIN,NBA,SG,70,61,35.6,5.7,14,0.407,1.6,4.4,0.36,4.1,9.6,0.428,0.463,3.3,3.9,0.846,0.5,2.6,3.1,4.3,1,0.4,2.1,2.9,16.3,13.7,0.517,0.314,0.277,1.5,8.8,5,20.5,1.5,0.8,12,22.6,2,1.1,3.1,0.059,0.9,-1.3,-0.4,0
Randy Foye,3575761,2009,2010,WAS,57700000,0.061971594,26,WAS,NBA,PG,70,38,23.8,3.7,8.8,0.414,0.9,2.6,0.346,2.8,6.2,0.442,0.464,1.8,2.1,0.89,0.2,1.6,1.9,3.3,0.5,0.1,1.3,1.8,10.1,13.2,0.516,0.294,0.234,1.1,8,4.5,22.6,1,0.5,12.1,21.1,1.6,0.7,2.2,0.064,0.1,-2.6,-2.5,-0.2
Randy Foye,4250000,2010,2011,LAC,58044000,0.073220316,27,LAC,NBA,SG,63,24,24.6,3.3,8.4,0.388,1.1,3.4,0.327,2.1,5,0.43,0.455,2.1,2.4,0.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8,11.4,0.516,0.409,0.281,1,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.9,0.8,1.7,0.051,-0.8,-1.8,-2.6,-0.4
Randy Foye,4250000,2011,2012,LAC,58044000,0.073220316,28,LAC,NBA,SG,65,48,25.9,3.9,9.9,0.398,2,5.1,0.386,2,4.8,0.41,0.496,1.1,1.3,0.859,0.4,1.7,2.1,2.2,0.7,0.4,1.1,2,11,13.5,0.522,0.511,0.132,1.7,8.1,4.9,14.2,1.5,1.2,9.7,20.7,2.4,0.8,3.2,0.092,1.4,-1.7,-0.3,0
Randy Foye,2500000,2012,2013,UTA,58044000,0.043070774,29,UTA,NBA,SG,82,72,27.4,3.6,9,0.397,2.2,5.3,0.41,1.4,3.7,0.378,0.518,1.4,1.8,0.819,0.2,1.3,1.5,2,0.8,0.3,1.1,2.3,10.8,11.7,0.55,0.588,0.195,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,2.8,0.9,3.7,0.08,1.7,-2.1,-0.3,0.2
Randy Foye,3000000,2013,2014,DEN,58679000,0.051125616,30,DEN,NBA,SG,81,78,30.7,4.5,10.8,0.413,2.3,6.1,0.38,2.1,4.7,0.456,0.521,1.9,2.3,0.849,0.4,2.4,2.9,3.5,0.8,0.5,1.8,2.5,13.2,13.3,0.558,0.569,0.211,1.6,8.5,5,17.7,1.3,1.2,13.2,18.8,3.3,1.3,4.6,0.089,1.9,-1,0.9,0
Randy Foye,3135000,2014,2015,DEN,63065000,0.049710616,31,DEN,NBA,SG,50,21,21.7,3,8,0.368,1.9,5.3,0.357,1.1,2.8,0.388,0.485,0.9,1.1,0.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,1.9,8.7,11,0.51,0.654,0.137,0.9,7.8,4.2,17,1.6,0.8,12.3,19.3,0.6,0.4,1,0.045,0.7,-1.8,-1.1,0
Randy Foye,3270000,2015,2016,OKC,70000000,0.046714286,32,TOT,NBA,SG,81,8,20.3,2.1,6,0.351,0.9,3.1,0.3,1.2,2.9,0.405,0.428,0.8,0.9,0.824,0.3,1.6,1.9,2,0.5,0.4,1.1,1.6,5.9,7.6,0.461,0.519,0.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,-0.4,0.9,0.4,0.012,-2.3,-1.3,-3.6,0
Randy Foye,2500000,2016,2017,NJN,94143000,0.026555347,33,BRK,NBA,SG,65,36,18.8,1.8,4.8,0.379,1,2.9,0.351,0.8,1.8,0.424,0.487,0.8,0.9,0.852,0.1,2.2,2.3,2,0.5,0.1,1.2,1.5,5.4,7.8,0.526,0.618,0.197,0.8,12.2,6.6,15.4,1.2,0.6,19,14.5,-0.3,0.7,0.4,0.015,-2.7,-0.9,-3.6,1.2
Randy Holcomb,52033,2005,2006,CHI,49500000,0.001051172,26,CHI,NBA,SF,4,0,2.8,0.3,0.3,1,0,0,0,0.3,0.3,1,1,0,0,0,0.3,0,0.3,0,0,0,0,0.5,0.5,8.2,1,0,0,10.5,0,5.2,0,0,0,0,4.1,0,0,0,0.15,0.7,-2.5,-1.8,0.6
Randy Livingston,220000,1996,1997,HOU,24363000,0.009030087,21,HOU,NBA,PG,64,0,15.3,1.6,3.6,0.437,0.1,0.3,0.409,1.4,3.2,0.44,0.456,0.7,1,0.646,0.5,1,1.5,2.4,0.6,0.2,1.6,1.7,3.9,8.3,0.487,0.096,0.284,4,7,5.6,23.8,2.1,0.9,28.4,16.7,-0.8,1.1,0.3,0.012,-4.6,-0.1,-4.7,0.2
Randy Livingston,287500,1998,1999,PHO,30000000,0.009583333,23,PHO,NBA,PG,1,0,22,5,8,0.625,0,0,0,5,8,0.625,0.625,2,2,1,0,2,2,3,2,0,1,1,12,27.2,0.676,0,0.25,0,10.8,5.3,26.3,4.8,0,10.1,20.7,0.1,0,0.1,0.275,3.9,-0.7,3.2,-0.7
Randy Livingston,20000,2000,2001,GSW,35500000,0.00056338,25,GSW,NBA,PG,2,0,3.5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,-3.7,0,0.5,0,0,16.5,7.6,19.2,0,0,0,12.1,0,0,0,-0.222,-10.8,-3.5,-14.3,1.6
Randy White,730000,1990,1991,DAL,11871000,0.061494398,23,DAL,NBA,PF,79,29,24.1,3.4,8.4,0.398,0.1,0.5,0.162,3.3,7.9,0.412,0.403,2,2.8,0.707,2.2,4.2,6.4,0.8,1,0.6,1.7,3.9,8.8,10.8,0.455,0.056,0.338,10.4,19.8,15.1,4.9,2.2,1.4,14.6,20.8,-1.6,2.3,0.7,0.018,-4,-0.1,-4.1,0.8
Randy White,855000,1991,1992,DAL,12500000,0.0684,24,DAL,NBA,PF,65,12,15.7,2.2,5.9,0.38,0.1,0.4,0.148,2.2,5.5,0.397,0.385,1.9,2.5,0.765,1.5,2.2,3.6,0.5,0.5,0.3,1,2.4,6.4,10.9,0.461,0.071,0.424,9.7,15.1,12.3,4.7,1.5,1.3,13,22,-0.4,0.8,0.4,0.019,-3.9,-1.6,-5.4,0.7
Randy White,930000,1992,1993,DAL,14000000,0.066428571,25,DAL,NBA,PF,64,20,22.4,3.7,8.4,0.435,0.2,0.7,0.238,3.5,7.8,0.452,0.444,2.2,2.9,0.75,2.4,3.4,5.8,0.8,1,0.7,1.7,3.5,9.7,13.2,0.498,0.078,0.341,10.7,17.9,14,5.4,2.1,2,14.8,20.7,0,0.8,0.8,0.026,-2.3,-0.7,-3,0
Randy White,922000,1993,1994,DAL,15175000,0.060757825,26,DAL,NBA,PF,18,3,17.8,2.5,6.2,0.402,0.3,1.1,0.3,2.2,5.1,0.424,0.429,1.1,1.8,0.576,1.7,2.9,4.6,0.6,0.6,0.6,1,2.6,6.4,11.4,0.454,0.179,0.295,9.8,20.1,14.6,5.4,1.6,2.1,12.5,19.1,-0.1,0.3,0.2,0.032,-3.4,-1.2,-4.7,0
Randy Wittman,500000,1990,1991,IND,11871000,0.042119451,31,IND,NBA,SF,41,0,8.7,0.9,1.9,0.443,0,0.1,0,0.9,1.8,0.473,0.443,0.1,0.1,0.667,0.1,0.7,0.8,0.6,0.2,0.1,0.2,0.2,1.8,7.4,0.453,0.063,0.076,2,8.4,5.3,9.1,1.4,0.7,10.9,10.8,0,0.1,0,0.006,-3.8,-1.3,-5.1,0.6
Randy Wittman,550000,1991,1992,IND,12500000,0.044,32,IND,NBA,SG,24,0,4.8,0.3,0.8,0.421,0,0,0,0.3,0.8,0.421,0.421,0,0.1,0.5,0,0.3,0.4,0.5,0.1,0,0.1,0.2,0.7,5.4,0.428,0,0.105,1,7.3,4.3,11.9,0.8,0,13.1,8.3,0,0,0,0.008,-5.1,-1.8,-6.9,-0.1
Randy Woods,500000,1992,1993,LAC,14000000,0.035714286,22,LAC,NBA,PG,41,1,4.2,0.6,1.6,0.348,0.1,0.3,0.214,0.5,1.3,0.385,0.371,0.5,0.6,0.731,0.1,0.2,0.3,1,0.3,0,0.4,0.6,1.7,12.3,0.439,0.212,0.394,3.8,5.1,4.5,30.1,3.9,0.4,17.1,22.1,-0.1,0.2,0.1,0.037,-2.1,-1.7,-3.7,2.8
